"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://www.how-ma.com/mansions/search/北海道/札幌市","text/html; charset=utf-8","200","OK","Indexable","","4","0.064","",""
"https://www.how-ma.com/mag/category/interview/assessment-interview/page/2/","text/html; charset=UTF-8","200","OK","Indexable","","9","0.443","",""
"https://www.how-ma.com/_next/static/chunks/6766-5541fb6ba0b0e78c.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.018","",""
"https://www.how-ma.com/market_price/stations/10561","text/html; charset=utf-8","200","OK","Indexable","","8","0.150","",""
"https://www.how-ma.com/mansions/search/東京都/足立区","text/html; charset=utf-8","200","OK","Indexable","","6","4.869","",""
"https://www.how-ma.com/market_price/stations/7754","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","4","0.124","https://www.how-ma.com/market_price/stations/6004","HTTP Redirect"
"https://www.how-ma.com/mansions/search/大阪府/堺市","text/html; charset=utf-8","200","OK","Indexable","","4","5.741","",""
"https://www.how-ma.com/market_price/stations/7753","text/html; charset=utf-8","200","OK","Indexable","","8","0.123","",""
"https://www.how-ma.com/mansions/search/埼玉県","text/html; charset=utf-8","200","OK","Indexable","","11","11.691","",""
"https://www.how-ma.com/next/top/icon_customer_4.svg","image/svg+xml","200","OK","Indexable","","0","0.043","",""
"https://www.how-ma.com/mansions/search/沖縄県","text/html; charset=utf-8","200","OK","Indexable","","3","11.721","",""
"https://www.how-ma.com/_next/static/chunks/app/global-error-950346f1c45b613a.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.020","",""
"https://www.how-ma.com/market_price/stations/7748","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.106","https://www.how-ma.com/market_price/stations/6030","HTTP Redirect"
"https://www.how-ma.com/mag/sell/condominium-sale-procedures","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","17","0.609","",""
"https://www.how-ma.com/mansions/search/富山県","text/html; charset=utf-8","200","OK","Indexable","","7","12.567","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_entetsu.png&w=256&q=75","image/png","200","OK","Indexable","","0","0.051","",""
"https://www.how-ma.com/mansions/search/東京都/新宿区","text/html; charset=utf-8","200","OK","Indexable","","10","3.436","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_nomura.png&w=256&q=75","image/png","200","OK","Indexable","","0","0.033","",""
"https://www.how-ma.com/market_price/stations/2170","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","5","0.108","https://www.how-ma.com/market_price/stations/1420","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/8032","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.098","https://www.how-ma.com/market_price/stations/1422","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/6096","text/html; charset=utf-8","200","OK","Indexable","","4","0.190","",""
"https://www.how-ma.com/market_price/stations/2177","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","1","0.077","https://www.how-ma.com/market_price/stations/1559","HTTP Redirect"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ficon_pmark.png&w=96&q=75","image/png","200","OK","Indexable","","0","0.049","",""
"https://www.how-ma.com/mansions/search/東京都/北区","text/html; charset=utf-8","200","OK","Indexable","","8","2.974","",""
"https://www.how-ma.com/market_price/stations/7747","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.111","https://www.how-ma.com/market_price/stations/6130","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/7741","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","4","0.128","https://www.how-ma.com/market_price/stations/6097","HTTP Redirect"
"https://www.how-ma.com/mansions/search/熊本県","text/html; charset=utf-8","200","OK","Indexable","","8","11.178","",""
"https://www.how-ma.com/market_price/stations/8279","text/html; charset=utf-8","200","OK","Indexable","","3","0.194","",""
"https://www.how-ma.com/market_price/stations/7742","text/html; charset=utf-8","200","OK","Indexable","","8","0.118","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_guide_2.jpg&w=3840&q=75","image/jpeg","200","OK","Indexable","","0","0.030","",""
"https://www.how-ma.com/_next/static/chunks/9013-22ffae9bcc141f93.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.044","",""
"https://www.how-ma.com/market_price/stations/5917","text/html; charset=utf-8","200","OK","Indexable","","12","0.172","",""
"https://www.how-ma.com/market_price/stations/10585","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","4","0.109","https://www.how-ma.com/market_price/stations/7207","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/10584","text/html; charset=utf-8","200","OK","Indexable","","11","0.191","",""
"https://www.how-ma.com/market_price/stations/10582","text/html; charset=utf-8","200","OK","Indexable","","10","0.187","",""
"https://www.how-ma.com/market_price/stations","text/html; charset=utf-8","200","OK","Indexable","","1","0.054","",""
"https://www.how-ma.com/mansions/search/京都府/京都市","text/html; charset=utf-8","200","OK","Indexable","","4","0.108","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_zuu.jpg&w=384&q=75","image/jpeg","200","OK","Indexable","","0","0.219","",""
"https://www.how-ma.com/next/top/customer-border6.svg","image/svg+xml","200","OK","Indexable","","0","0.064","",""
"https://www.how-ma.com/mag/sell/self_selling","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","19","0.749","",""
"https://www.how-ma.com/_next/static/chunks/app/not-found-4ece7e251432e5e3.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.026","",""
"https://www.how-ma.com/_next/static/chunks/8851-e11a7774f3e9e712.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.056","",""
"https://www.how-ma.com/next/top/prefectures.svg","image/svg+xml","200","OK","Indexable","","0","0.062","",""
"https://www.how-ma.com/_next/static/chunks/501-69ae6b8c3902a86d.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.058","",""
"https://www.how-ma.com/market_price/stations/6563","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.184","https://www.how-ma.com/market_price/stations/6487","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/7776","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.178","https://www.how-ma.com/market_price/stations/6021","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/1672","text/html; charset=utf-8","200","OK","Indexable","","5","0.281","",""
"https://www.how-ma.com/_next/static/chunks/6874-803077cd9e51433b.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.021","",""
"https://www.how-ma.com/market_price/stations/5906","text/html; charset=utf-8","200","OK","Indexable","","4","0.244","",""
"https://www.how-ma.com/next/top/play-button.svg","image/svg+xml","200","OK","Indexable","","0","0.033","",""
"https://www.how-ma.com/mansions/search/秋田県","text/html; charset=utf-8","200","OK","Indexable","","7","14.298","",""
"https://www.how-ma.com/mansions/search/兵庫県/神戸市","text/html; charset=utf-8","200","OK","Indexable","","5","7.889","",""
"https://www.how-ma.com/mansions/search/東京都/渋谷区","text/html; charset=utf-8","200","OK","Indexable","","10","3.430","",""
"https://www.how-ma.com/mag/sell/completion-of-sale-interview-12","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","10","0.763","",""
"https://www.how-ma.com/mansions/search/東京都/板橋区","text/html; charset=utf-8","200","OK","Indexable","","7","4.096","",""
"https://www.how-ma.com/mag/sell/what-is-real-estate-ai-appraisal-explaining-how-it-works-and-its-accuracy","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","27","0.740","",""
"https://www.how-ma.com/mag/sell/souba-kyukyoku","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","111","0.036","",""
"https://www.how-ma.com/_next/static/chunks/3353-75ebcf8c9cb82024.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.020","",""
"https://www.how-ma.com/market_price/stations/7767","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.102","https://www.how-ma.com/market_price/stations/1439","HTTP Redirect"
"https://www.how-ma.com/mag/sell/kyoyu-sell","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","20","0.620","",""
"https://www.how-ma.com/market_price/stations/2199","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.063","https://www.how-ma.com/market_price/stations/1576","HTTP Redirect"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fmypage_mock.png&w=640&q=75","image/png","200","OK","Indexable","","0","0.347","",""
"https://www.how-ma.com/mansions/search/静岡県/静岡市","text/html; charset=utf-8","200","OK","Indexable","","4","0.126","",""
"https://www.how-ma.com/next/top/icon_interviewee_1.svg","image/svg+xml","200","OK","Indexable","","0","0.042","",""
"https://www.how-ma.com/mansions/search/広島県/広島市","text/html; charset=utf-8","200","OK","Indexable","","4","10.240","",""
"https://www.how-ma.com/mansions/search/千葉県","text/html; charset=utf-8","200","OK","Indexable","","8","11.962","",""
"https://www.how-ma.com/market_price/stations/5779","text/html; charset=utf-8","200","OK","Indexable","","6","0.142","",""
"https://www.how-ma.com/mansions/search/新潟県","text/html; charset=utf-8","200","OK","Indexable","","9","9.294","",""
"https://www.how-ma.com/market_price/stations/5659","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","2","0.072","https://www.how-ma.com/market_price/stations/5642","HTTP Redirect"
"https://www.how-ma.com/next/top/dashed_line.svg","image/svg+xml","200","OK","Indexable","","0","0.069","",""
"https://www.how-ma.com/_next/static/chunks/213-74b4e4e7976f8d1a.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.045","",""
"https://www.how-ma.com/market_price/stations/5539","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","2","0.075","https://www.how-ma.com/market_price/stations/1670","HTTP Redirect"
"https://www.how-ma.com/mansions/search/岐阜県","text/html; charset=utf-8","200","OK","Indexable","","10","14.541","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_zenchin.png&w=384&q=75","image/png","200","OK","Indexable","","0","0.033","",""
"https://www.how-ma.com/market_price/stations/5658","text/html; charset=utf-8","200","OK","Indexable","","5","0.540","",""
"https://www.how-ma.com/market_price/stations/5890","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.107","https://www.how-ma.com/market_price/stations/1419","HTTP Redirect"
"https://www.how-ma.com/mansions/search/北海道","text/html; charset=utf-8","200","OK","Indexable","","5","12.949","",""
"https://www.how-ma.com/mansions/search/東京都/中央区","text/html; charset=utf-8","200","OK","Indexable","","9","0.134","",""
"https://www.how-ma.com/market_price/stations/9573","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.075","https://www.how-ma.com/market_price/stations/9540","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/11054","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.161","https://www.how-ma.com/market_price/stations/1473","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/11051","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.116","https://www.how-ma.com/market_price/stations/1441","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/9571","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.133","https://www.how-ma.com/market_price/stations/9515","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/5896","text/html; charset=utf-8","200","OK","Indexable","","8","0.160","",""
"https://www.how-ma.com/market_price/stations/5776","text/html; charset=utf-8","200","OK","Indexable","","10","0.191","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_panasonic.png&w=256&q=75","image/png","200","OK","Indexable","","0","0.031","",""
"https://www.how-ma.com/_next/static/chunks/5594-bb06a8d55c5d24f4.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.023","",""
"https://www.how-ma.com/_next/static/chunks/1635-2b8da999a711ed00.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.047","",""
"https://www.how-ma.com/next/top/customer-border7.svg","image/svg+xml","200","OK","Indexable","","0","0.060","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_bsnittere.jpg&w=384&q=75","image/jpeg","200","OK","Indexable","","0","0.094","",""
"https://www.how-ma.com/market_price/stations/7159","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.196","https://www.how-ma.com/market_price/stations/3546","HTTP Redirect"
"https://www.how-ma.com/next/top/customer-border2.svg","image/svg+xml","200","OK","Indexable","","0","0.059","",""
"https://www.how-ma.com/market_price/stations/1725","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.133","https://www.how-ma.com/market_price/stations/1706","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/5648","text/html; charset=utf-8","200","OK","Indexable","","5","0.303","",""
"https://www.how-ma.com/mansions/search/福岡県/福岡市","text/html; charset=utf-8","200","OK","Indexable","","4","6.647","",""
"https://www.how-ma.com/mansions/search/東京都/台東区","text/html; charset=utf-8","200","OK","Indexable","","12","4.723","",""
"https://www.how-ma.com/next/top/icon_customer_3.svg","image/svg+xml","200","OK","Indexable","","0","0.044","",""
"https://www.how-ma.com/mansions/search/福岡県","text/html; charset=utf-8","200","OK","Indexable","","9","11.005","",""
"https://www.how-ma.com/mansions/search/群馬県","text/html; charset=utf-8","200","OK","Indexable","","8","12.599","",""
"https://www.how-ma.com/market_price/stations/7145","text/html; charset=utf-8","200","OK","Indexable","","7","0.229","",""
"https://www.how-ma.com/market_price/stations/11065","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.099","https://www.how-ma.com/market_price/stations/1539","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/6050","text/html; charset=utf-8","200","OK","Indexable","","10","0.163","",""
"https://www.how-ma.com/mansions/search/福井県","text/html; charset=utf-8","200","OK","Indexable","","7","12.932","",""
"https://www.how-ma.com/market_price/stations/7822","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.068","https://www.how-ma.com/market_price/stations/6112","HTTP Redirect"
"https://www.how-ma.com/mansions/search/大阪府","text/html; charset=utf-8","200","OK","Indexable","","9","0.130","",""
"https://www.how-ma.com/_next/static/chunks/1017-5a2b66b8bf00c296.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.030","",""
"https://www.how-ma.com/mansions/search/東京都","text/html; charset=utf-8","200","OK","Indexable","","30","13.426","",""
"https://www.how-ma.com/mag/sell/reputation-and-smart-use-of-howma-real-estate-ai-praisal","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","15","0.378","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_livable.png&w=256&q=75","image/png","200","OK","Indexable","","0","0.027","",""
"https://www.how-ma.com/mansions/search/奈良県","text/html; charset=utf-8","200","OK","Indexable","","7","11.244","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_ttfuhan.png&w=256&q=75","image/png","200","OK","Indexable","","0","0.037","",""
"https://www.how-ma.com/market_price/stations/7783","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.093","https://www.how-ma.com/market_price/stations/1440","HTTP Redirect"
"https://www.how-ma.com/mansions/search/宮城県/仙台市","text/html; charset=utf-8","200","OK","Indexable","","4","6.906","",""
"https://www.how-ma.com/mansions/search/栃木県","text/html; charset=utf-8","200","OK","Indexable","","7","12.036","",""
"https://www.how-ma.com/market_price/stations/9051","text/html; charset=utf-8","200","OK","Indexable","","7","0.115","",""
"https://www.how-ma.com/mansions/search/岡山県/岡山市","text/html; charset=utf-8","200","OK","Indexable","","4","4.664","",""
"https://www.how-ma.com/_next/static/chunks/7282-49d4ba96613d3453.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.018","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fmypage_mock.png&w=384&q=75","image/png","200","OK","Indexable","","0","0.056","",""
"https://www.how-ma.com/market_price/stations/5377","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.099","https://www.how-ma.com/market_price/stations/1704","HTTP Redirect"
"https://www.how-ma.com/mansions/search/鹿児島県","text/html; charset=utf-8","200","OK","Indexable","","5","12.761","",""
"https://www.how-ma.com/market_price/stations/5810","text/html; charset=utf-8","200","OK","Indexable","","10","1.302","",""
"https://www.how-ma.com/next/logo_howma.svg","image/svg+xml","200","OK","Indexable","","0","0.023","",""
"https://www.how-ma.com/market_price/stations/9052","text/html; charset=utf-8","200","OK","Indexable","","7","0.165","",""
"https://www.how-ma.com/mansions/search/兵庫県","text/html; charset=utf-8","200","OK","Indexable","","11","15.263","",""
"https://www.how-ma.com/_next/static/chunks/8895-8ae484da28ae9517.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.020","",""
"https://www.how-ma.com/next/top/icon_interviewee_3.svg","image/svg+xml","200","OK","Indexable","","0","0.059","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_howma_magazine.png&w=640&q=75","image/png","200","OK","Indexable","","0","0.064","",""
"https://www.how-ma.com/next/top/icon_customer_1.svg","image/svg+xml","200","OK","Indexable","","0","0.063","",""
"https://www.how-ma.com/mansions/search/東京都/目黒区","text/html; charset=utf-8","200","OK","Indexable","","10","4.099","",""
"https://www.how-ma.com/_next/static/chunks/6644-0df008442a957755.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.025","",""
"https://www.how-ma.com/mag/sell/mystery-brokerage","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","15","0.367","",""
"https://www.how-ma.com/mansions/search/鳥取県","text/html; charset=utf-8","200","OK","Indexable","","7","10.813","",""
"https://www.how-ma.com/_next/static/chunks/6438-879e86746f906139.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.024","",""
"https://www.how-ma.com/market_price/stations/5814","text/html; charset=utf-8","200","OK","Indexable","","9","0.164","",""
"https://www.how-ma.com/market_price/stations/5813","text/html; charset=utf-8","200","OK","Indexable","","9","0.125","",""
"https://www.how-ma.com/mag/sell/rinjin-trouble","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","18","0.219","",""
"https://www.how-ma.com/mansions/search/東京都/墨田区","text/html; charset=utf-8","200","OK","Indexable","","10","0.083","",""
"https://www.how-ma.com/mansions/search/愛知県","text/html; charset=utf-8","200","OK","Indexable","","8","10.987","",""
"https://www.how-ma.com/market_price/stations/11048","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","4","0.086","https://www.how-ma.com/market_price/stations/5787","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/11049","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.114","https://www.how-ma.com/market_price/stations/1445","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/6038","text/html; charset=utf-8","200","OK","Indexable","","8","0.116","",""
"https://www.how-ma.com/market_price/stations/6036","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","4","0.075","https://www.how-ma.com/market_price/stations/1447","HTTP Redirect"
"https://www.how-ma.com/next/top/building.svg","image/svg+xml","200","OK","Indexable","","0","0.064","",""
"https://www.how-ma.com/next/top/icon_customer_6.svg","image/svg+xml","200","OK","Indexable","","0","0.071","",""
"https://www.how-ma.com/next/top/customer-border4.svg","image/svg+xml","200","OK","Indexable","","0","0.074","",""
"https://www.how-ma.com/mansions/search/長崎県","text/html; charset=utf-8","200","OK","Indexable","","4","8.482","",""
"https://www.how-ma.com/mansions/search/東京都/葛飾区","text/html; charset=utf-8","200","OK","Indexable","","6","3.406","",""
"https://www.how-ma.com/market_price/stations/11042","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.238","https://www.how-ma.com/market_price/stations/3209","HTTP Redirect"
"https://www.how-ma.com/_next/static/chunks/4356-ff6890b0dcdc24dd.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.027","",""
"https://www.how-ma.com/market_price/mansions/53721","text/html; charset=utf-8","200","OK","Indexable","","2","0.070","",""
"https://www.how-ma.com/market_price/stations/6034","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.147","https://www.how-ma.com/market_price/stations/1663","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/6033","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","4","0.098","https://www.how-ma.com/market_price/stations/5777","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/10991","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.190","https://www.how-ma.com/market_price/stations/3208","HTTP Redirect"
"https://www.how-ma.com/next/logo_howma_white.svg","image/svg+xml","200","OK","Indexable","","0","0.061","",""
"https://www.how-ma.com/market_price/stations/3204","text/html; charset=utf-8","200","OK","Indexable","","5","0.820","",""
"https://www.how-ma.com/market_price/stations/6031","text/html; charset=utf-8","200","OK","Indexable","","10","0.205","",""
"https://www.how-ma.com/market_price/stations/11047","text/html; charset=utf-8","200","OK","Indexable","","4","0.256","",""
"https://www.how-ma.com/_next/static/chunks/9220-0cc7953133e18f9c.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.060","",""
"https://www.how-ma.com/_next/static/chunks/app/layout-fbe5ca284ef90c1a.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.041","",""
"https://www.how-ma.com/market_price/stations/11050","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.160","https://www.how-ma.com/market_price/stations/1442","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/6049","text/html; charset=utf-8","200","OK","Indexable","","13","0.153","",""
"https://www.how-ma.com/mag/buy/mansion-soba-23ku","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","14","0.352","",""
"https://www.how-ma.com/market_price/stations/6048","text/html; charset=utf-8","200","OK","Indexable","","15","0.171","",""
"https://www.how-ma.com/market_price/stations/6047","text/html; charset=utf-8","200","OK","Indexable","","12","0.189","",""
"https://www.how-ma.com/next/top/right-arrow.svg","image/svg+xml","200","OK","Indexable","","0","0.036","",""
"https://www.how-ma.com/market_price/stations/5876","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.093","https://www.how-ma.com/market_price/stations/5811","HTTP Redirect"
"https://bservice.collab-it.net/service/howma-sales-reaction","text/html; charset=UTF-8","200","OK","Indexable","","1","0.071","",""
"https://www.how-ma.com/market_price/stations/5875","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.095","https://www.how-ma.com/market_price/stations/2169","HTTP Redirect"
"https://www.how-ma.com/mansions/search/茨城県","text/html; charset=utf-8","200","OK","Indexable","","7","7.188","",""
"https://www.how-ma.com/mansions/search/熊本県/熊本市","text/html; charset=utf-8","200","OK","Indexable","","4","4.811","",""
"https://www.how-ma.com/_next/static/chunks/polyfills-42372ed130431b0a.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.020","",""
"https://www.how-ma.com/mansions/search/東京都/荒川区","text/html; charset=utf-8","200","OK","Indexable","","10","4.259","",""
"https://www.how-ma.com/mansions/search/神奈川県","text/html; charset=utf-8","200","OK","Indexable","","10","10.793","",""
"https://www.how-ma.com/_next/static/chunks/6403-be49c1f6e521e394.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.017","",""
"https://www.how-ma.com/mansions/search/島根県","text/html; charset=utf-8","200","OK","Indexable","","6","14.551","",""
"https://www.how-ma.com/mansions/search/長野県","text/html; charset=utf-8","200","OK","Indexable","","11","0.074","",""
"https://www.how-ma.com/mansions/search/東京都/千代田区","text/html; charset=utf-8","200","OK","Indexable","","12","0.060","",""
"https://www.how-ma.com/mansions/search/東京都/世田谷区","text/html; charset=utf-8","200","OK","Indexable","","9","4.602","",""
"https://www.how-ma.com/mansions/search/東京都/豊島区","text/html; charset=utf-8","200","OK","Indexable","","10","0.096","",""
"https://www.how-ma.com/mansions/search/佐賀県","text/html; charset=utf-8","200","OK","Indexable","","5","15.226","",""
"https://www.how-ma.com/market_price/stations/6016","text/html; charset=utf-8","200","OK","Indexable","","9","0.126","",""
"https://www.how-ma.com/next/top/icon_customer_2.svg","image/svg+xml","200","OK","Indexable","","0","0.132","",""
"https://www.how-ma.com/market_price/stations/6015","text/html; charset=utf-8","200","OK","Indexable","","9","0.166","",""
"https://www.how-ma.com/mansions/search/岩手県","text/html; charset=utf-8","200","OK","Indexable","","8","11.823","",""
"https://www.how-ma.com/mag/sell/consultationroom-18","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","97","0.394","",""
"https://www.how-ma.com/next/top/customer-border8.svg","image/svg+xml","200","OK","Indexable","","0","0.040","",""
"https://www.how-ma.com/next/top/customer-border1.svg","image/svg+xml","200","OK","Indexable","","0","0.062","",""
"https://privacymark.jp/","text/html; charset=UTF-8","200","OK","Indexable","","1","0.032","",""
"https://www.how-ma.com/_next/static/chunks/2582-b6b5c61cef90b263.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.045","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_economist.png&w=384&q=75","image/png","200","OK","Indexable","","0","0.057","",""
"https://www.how-ma.com/_next/static/chunks/320-a678aabf896f9741.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.039","",""
"https://www.how-ma.com/mansions/search/宮崎県","text/html; charset=utf-8","200","OK","Indexable","","6","0.116","",""
"https://www.how-ma.com/mag/market/detached-house-quotes-by-prefecture","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","23","0.611","",""
"https://www.how-ma.com/mag/sell/mansion-detachedhouse-assessment","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","106","0.029","",""
"https://www.how-ma.com/mansions/search/徳島県","text/html; charset=utf-8","200","OK","Indexable","","7","10.995","",""
"https://www.how-ma.com/_next/static/chunks/webpack-928251c7c72ad4a5.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.024","",""
"https://www.how-ma.com/mansions/search/東京都/港区","text/html; charset=utf-8","200","OK","Indexable","","11","5.420","",""
"https://www.how-ma.com/mansions/search/東京都/江戸川区","text/html; charset=utf-8","200","OK","Indexable","","6","4.628","",""
"https://www.how-ma.com/market_price/stations/2102","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","1","0.116","https://www.how-ma.com/market_price/stations/1492","HTTP Redirect"
"https://www.how-ma.com/mansions/search/東京都/中野区","text/html; charset=utf-8","200","OK","Indexable","","9","3.906","",""
"https://www.how-ma.com/market_price/stations/2101","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","1","0.074","https://www.how-ma.com/market_price/stations/1555","HTTP Redirect"
"https://www.how-ma.com/_next/static/chunks/app/(public)/(top)/page-12c1e026c1297c8e.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.050","",""
"https://www.how-ma.com/market_price/stations/2104","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","1","0.096","https://www.how-ma.com/market_price/stations/1609","HTTP Redirect"
"https://www.how-ma.com/market_price/stations/9534","text/html; charset=utf-8","200","OK","Indexable","","8","0.166","",""
"https://www.how-ma.com/users/ba_sign_up/standard","text/html; charset=utf-8","200","OK","Indexable","","94","0.041","",""
"https://www.how-ma.com/market_price/stations/5853","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","3","0.098","https://www.how-ma.com/market_price/stations/5818","HTTP Redirect"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_guide_3.jpg&w=3840&q=75","image/jpeg","200","OK","Indexable","","0","0.063","",""
"https://www.how-ma.com/mansions/search/東京都/杉並区","text/html; charset=utf-8","200","OK","Indexable","","7","4.488","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_nikkei.png&w=384&q=75","image/png","200","OK","Indexable","","0","0.043","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_concierge_1.jpg&w=640&q=75","image/jpeg","200","OK","Indexable","","0","0.092","",""
